APP6-C-Domain;APP6-C-FullPath;APP6-NAME;APP6-NAME-FR;APP6-C-HIERARCHY-NAME;APP6-C-HIERARCHY;APP6-B-SIDC;APP6-C-SIDC;APP6-D-SIDC;APP6-D-Domain;APP6-D-Entity;APP6-D-EntityType;APP6-D-EntitySubtype
TACTICAL-GRAPHICS;;OBSERVATION POST OCCUPIED BY DISMOUNTED SCOUTS OR RECONNAISSANCE;;TACGRP.C2GM.DEF.PNT.OBSPST.RECON;;G*G*DPOR--;G*G*DPOR--;1003250000160201;Control Measures;Maneuver Points;Observation Post/Outpost (specified);Reconnaissance Outpost
TACTICAL-GRAPHICS;;SENSOR OUTPOST/LISTENING POST (OP/LP);;TACGRP.C2GM.DEF.PNT.OBSPST.SOP;;G*G*DPOS--;G*G*DPOS--;1003250000160204;Control Measures;Maneuver Points;Observation Post/Outpost (specified);Sensor Outpost /Listening Post
TACTICAL-GRAPHICS;;TARGET REFERENCE POINT (TRP);;TACGRP.C2GM.DEF.PNT.TGTREF;;G*G*DPT---;G*G*DPT---;1003250000160300;Control Measures;Maneuver Points;Target Reference Point;
TACTICAL-GRAPHICS;;ASSEMBLY AREA;;TACGRP.C2GM.GNL.ARS.ABYARA;;G*G*GAA---;G*G*GAA---;1003250000150200;Control Measures;Maneuver Areas;Assembly Area;
TACTICAL-GRAPHICS;;DROP ZONE;;TACGRP.C2GM.GNL.ARS.DRPZ;;G*G*GAD---;G*G*GAD---;1003250000150600;Control Measures;Maneuver Areas;Drop Zone;
TACTICAL-GRAPHICS;;ENGAGEMENT AREA;;TACGRP.C2GM.GNL.ARS.EMTARA;;G*G*GAE---;G*G*GAE---;1003250000151300;Control Measures;Maneuver Areas;Engagement Area (EA);
TACTICAL-GRAPHICS;;FORTIFIED AREA;;TACGRP.C2GM.GNL.ARS.FTFDAR;;G*G*GAF---;G*G*GAF---;1003250000151000;Control Measures;Maneuver Areas;Fortified Area;
TACTICAL-GRAPHICS;;GENERAL AREA;;TACGRP.C2GM.GNL.ARS.GENARA;;G*G*GAG---;G*G*GAG---;1003250000150101;Control Measures;;;
TACTICAL-GRAPHICS;;LANDING ZONE (LZ);;TACGRP.C2GM.GNL.ARS.LZ;;G*G*GAL---;G*G*GAL---;1003250000150800;Control Measures;Maneuver Areas;Landing Zone;
TACTICAL-GRAPHICS;;PICKUP ZONE (PZ);;TACGRP.C2GM.GNL.ARS.PZ;;G*G*GAP---;G*G*GAP---;1003250000150900;Control Measures;Maneuver Areas;Pick–Up Zone;
TACTICAL-GRAPHICS;;SEARCH AREA/RECONNAISSANCE AREA;;TACGRP.C2GM.GNL.ARS.SRHARA;;G*G*GAS---;G*G*GAS---;1003250000152200;Control Measures;Maneuver Areas;Search Area/Reconnaissance Area;
TACTICAL-GRAPHICS;;EXTRACTION ZONE (EZ);;TACGRP.C2GM.GNL.ARS.EZ;;G*G*GAX---;G*G*GAX---;1003250000150700;Control Measures;Maneuver Areas;Extraction Zone;
TACTICAL-GRAPHICS;;LIMITED ACCESS AREA;;TACGRP.C2GM.GNL.ARS.LAARA;;G*G*GAY---;G*G*GAY---;1003250000151100;Control Measures;Maneuver Areas;Limited Access Area;
TACTICAL-GRAPHICS;;AIRFIELD ZONE;;TACGRP.C2GM.GNL.ARS.AIRFZ;;G*G*GAZ---;G*G*GAZ---;1003250000120400;Control Measures;Command and Control Areas;Airfield Zone;
TACTICAL-GRAPHICS;;BOUNDARIES;;TACGRP.C2GM.GNL.LNE.BNDS;;G*G*GLB---;G*G*GLB---;1003250000110100;Control Measures;Command and Control Lines;Boundary;
TACTICAL-GRAPHICS;;LINE OF CONTACT;;TACGRP.C2GM.GNL.LNE.LOC;;G*G*GLC---;G*G*GLC---;1003250000140103;Control Measures;;;
TACTICAL-GRAPHICS;;FORWARD LINE OF OWN TROOPS (FLOT);;TACGRP.C2GM.GNL.LNE.FLOT;;G*G*GLF---;G*G*GLF---;1003250000140101;Control Measures;;;
TACTICAL-GRAPHICS;;LIGHT LINE;;TACGRP.C2GM.GNL.LNE.LITLNE;;G*G*GLL---;G*G*GLL---;1003250000110200;Control Measures;Command and Control Lines;Light Line;
TACTICAL-GRAPHICS;;PHASE LINE;;TACGRP.C2GM.GNL.LNE.PHELNE;;G*G*GLP---;G*G*GLP---;1003250000140300;Control Measures;Maneuver Lines;Phase Line;
TACTICAL-GRAPHICS;;AIR CONTROL;;TACGRP.C2GM.GNL.PNT.ACTL;;G*G*GPA---;G*G*GPA---;1003250000180000;Control Measures;Airspace Control Points;;
TACTICAL-GRAPHICS;;ANTISUBMARINE WARFARE, FIXED WING;;TACGRP.C2GM.GNL.PNT.ACTL.ASBWF;;G*G*GPAA--;G*G*GPAA--;1003250000180900;Control Measures;Airspace Control Points;ASW (Helo and F/W) Station;
TACTICAL-GRAPHICS;;SUCAP - FIXED WING;;TACGRP.C2GM.GNL.PNT.ACTL.SUWF;;;G*G*GPAB--;1003250000181400;Control Measures;Airspace Control Points;Surface Combat Air Patrol (SUCAP) – Fixed Wing;
TACTICAL-GRAPHICS;;SUCAP - ROTARY WING;;TACGRP.C2GM.GNL.PNT.ACTL.SUWR;;G*G*GPAC--;G*G*GPAC--;1003250000181500;Control Measures;Airspace Control Points;SUCAP – Rotary Wing;
TACTICAL-GRAPHICS;;MIW - FIXED WING;;TACGRP.C2GM.GNL.PNT.ACTL.MIWF;;;G*G*GPAD--;1003250000181600;Control Measures;Airspace Control Points;MIW – Fixed Wing;
TACTICAL-GRAPHICS;;MIW - ROTARY WING;;TACGRP.C2GM.GNL.PNT.ACTL.MIWR;;;G*G*GPAE--;1003250000181700;Control Measures;Airspace Control Points;MIW – Rotary Wing;
TACTICAL-GRAPHICS;;UNMANNED AERIAL SYSTEM (UAS/UA);;TACGRP.C2GM.GNL.PNT.ACTL.UA;;;G*G*GPAF--;1003250000182000;Control Measures;Airspace Control Points;Unmanned Aerial System (UAS/UA);
TACTICAL-GRAPHICS;;VTUA;;TACGRP.C2GM.GNL.PNT.ACTL.VTUA;;;G*G*GPAG--;1003250000182100;Control Measures;Airspace Control Points;Vertical Takeoff and Landing (VTOL) Tactical Unmanned Aircraft (VTUA);
TACTICAL-GRAPHICS;;ANTISUBMARINE WARFARE, ROTARY WING;;TACGRP.C2GM.GNL.PNT.ACTL.ASBWR;;G*G*GPAH--;G*G*GPAH--;1003250000181300;Control Measures;Airspace Control Points;Antisubmarine Warfare, Rotary Wing;
TACTICAL-GRAPHICS;;ORBIT;;TACGRP.C2GM.GNL.PNT.ACTL.ORB;;;G*G*GPAI--;1003250000182200;Control Measures;Airspace Control Points;Orbit;
TACTICAL-GRAPHICS;;ORBIT - FIGURE EIGHT;;TACGRP.C2GM.GNL.PNT.ACTL.ORBF8;;;G*G*GPAJ--;1003250000182300;Control Measures;Airspace Control Points;Orbit – Figure Eight;
TACTICAL-GRAPHICS;;TANKING;;TACGRP.C2GM.GNL.PNT.ACTL.TAK;;G*G*GPAK--;G*G*GPAK--;1003250000181200;Control Measures;Airspace Control Points;Tanking;
TACTICAL-GRAPHICS;;REPLENISH;;TACGRP.C2GM.GNL.PNT.ACTL.RPH;;G*G*GPAL--;G*G*GPAL--;1003250000181100;Control Measures;Airspace Control Points;Replenishment Station;
TACTICAL-GRAPHICS;;ORBIT - RACE TRACK;;TACGRP.C2GM.GNL.PNT.ACTL.ORBRT;;G*G*GPAM--;G*G*GPAM--;1003250000182400;Control Measures;Airspace Control Points;Orbit – Race Track;
TACTICAL-GRAPHICS;;ORBIT - RANDOM, CLOSED;;TACGRP.C2GM.GNL.PNT.ACTL.ORBRD;;;G*G*GPAN--;1003250000182500;Control Measures;Airspace Control Points;Orbit – Random Closed;
TACTICAL-GRAPHICS;;TOMCAT;;TACGRP.C2GM.GNL.PNT.ACTL.TMC;;G*G*GPAO--;G*G*GPAO--;1003250000181800;Control Measures;Airspace Control Points;Tomcat;
TACTICAL-GRAPHICS;;COMBAT AIR PATROL (CAP);;TACGRP.C2GM.GNL.PNT.ACTL.CAP;;G*G*GPAP--;G*G*GPAP--;1003250000180700;Control Measures;Airspace Control Points;Combat Air Patrol (CAP)Station;
TACTICAL-GRAPHICS;;RESCUE;;TACGRP.C2GM.GNL.PNT.ACTL.RSC;;G*G*GPAR--;G*G*GPAR--;1003250000181900;Control Measures;Airspace Control Points;Rescue;
TACTICAL-GRAPHICS;;STRIKE IP;;TACGRP.C2GM.GNL.PNT.ACTL.SKEIP;;G*G*GPAS--;G*G*GPAS--;1003250000181000;Control Measures;Airspace Control Points;Strike Initial Point;
TACTICAL-GRAPHICS;;TACAN;;TACGRP.C2GM.GNL.PNT.ACTL.TCN;;G*G*GPAT--;G*G*GPAT--;1003250000180600;Control Measures;Airspace Control Points;Tactical Air Navigation (TACAN);
TACTICAL-GRAPHICS;;AIRBORNE EARLY WARNING (AEW);;TACGRP.C2GM.GNL.PNT.ACTL.ABNEW;;G*G*GPAW--;G*G*GPAW--;1003250000180800;Control Measures;Airspace Control Points;Airborne Early Warning (AEW) Station;
TACTICAL-GRAPHICS;;SUBSURFACE CONTROL STATION;;TACGRP.C2GM.GNL.PNT.UCTL;;;G*G*GPB---;1003250000214900;Control Measures;Maritime Control Points;General Sea Subsurface Station;
TACTICAL-GRAPHICS;;SUBMARINE CONTROL STATION;;TACGRP.C2GM.GNL.PNT.UCTL.SBSTN;;;G*G*GPBS--;1003250000215000;Control Measures;Maritime Control Points;Submarine Sea Subsurface Station;
TACTICAL-GRAPHICS;;ASW SUBMARINE CONTROL STATION;;TACGRP.C2GM.GNL.PNT.UCTL.SBSTN.ASW;;;G*G*GPBSA-;1003250000215100;Control Measures;Maritime Control Points;Submarine Antisubmarine Warfare Sea Subsurface Station;
TACTICAL-GRAPHICS;;UNMANNED UNDERWATER VEHICLE (UUV) CONTROL STATION;;TACGRP.C2GM.GNL.PNT.UCTL.UUV;;;G*G*GPBU--;1003250000215200;Control Measures;Maritime Control Points;Unmanned Underwater Vehicle Sea Subsurface Station;
TACTICAL-GRAPHICS;;UUV - ANTISUBMARINE WARFARE CONTROL STATION;;TACGRP.C2GM.GNL.PNT.UCTL.UUV.ASW;;;G*G*GPBUA-;1003250000215300;Control Measures;Maritime Control Points;Antisubmarine Warfare (ASW) Unmanned Underwater Vehicle Sea Subsurface Station;
TACTICAL-GRAPHICS;;UUV - MINE WARFARE CONTROL STATION;;TACGRP.C2GM.GNL.PNT.UCTL.UUV.MIW;;;G*G*GPBUM-;1003250000215400;Control Measures;Maritime Control Points;Mine Warfare Unmanned Underwater Vehicle Sea Subsurface Station;
TACTICAL-GRAPHICS;;UUV - SURFACE WARFARE CONTROL STATION;;TACGRP.C2GM.GNL.PNT.UCTL.UUV.SUW;;;G*G*GPBUS-;1003250000215500;Control Measures;Maritime Control Points;Sea Surface Warfare Unmanned Underwater Vehicle Subsurface Station;
TACTICAL-GRAPHICS;;SEA SURFACE CONTROL STATION;;TACGRP.C2GM.GNL.PNT.SCTL;;;G*G*GPC---;1003250000215600;Control Measures;Maritime Control Points;General Sea Surface Station;
TACTICAL-GRAPHICS;;ASW CONTROL STATION;;TACGRP.C2GM.GNL.PNT.SCTL.ASW;;;G*G*GPCA--;1003250000215700;Control Measures;Maritime Control Points;Antisubmarine Warfare (ASW) Sea Surface Station;
TACTICAL-GRAPHICS;;RESCUE CONTROL POINT;;TACGRP.C2GM.GNL.PNT.SCTL.RSC;;;G*G*GPCC--;1003250000216300;Control Measures;Maritime Control Points;Rescue Sea Surface Station;
TACTICAL-GRAPHICS;;REPLENISHMENT CONTROL POINT;;TACGRP.C2GM.GNL.PNT.SCTL.REP;;;G*G*GPCE--;1003250000216200;Control Measures;Maritime Control Points;Replenishment at Sea Surface Station;
TACTICAL-GRAPHICS;;MIW CONTROL STATION;;TACGRP.C2GM.GNL.PNT.SCTL.MIW;;;G*G*GPCM--;1003250000215800;Control Measures;Maritime Control Points;Mine Warfare Sea Surface Station;
TACTICAL-GRAPHICS;;NONCOMBATANT CONTROL STATION;;TACGRP.C2GM.GNL.PNT.SCTL.NCBTT;;;G*G*GPCN--;1003250000215900;Control Measures;Maritime Control Points;Non-Combatant Sea Surface Station;
TACTICAL-GRAPHICS;;PICKET CONTROL STATION;;TACGRP.C2GM.GNL.PNT.SCTL.PKT;;;G*G*GPCP--;1003250000216000;Control Measures;Maritime Control Points;Picket Sea Surface Station;
TACTICAL-GRAPHICS;;RENDEZVOUS CONTROL POINT;;TACGRP.C2GM.GNL.PNT.SCTL.RDV;;;G*G*GPCR--;1003250000216100;Control Measures;Maritime Control Points;Rendezvous Sea Surface Station;
TACTICAL-GRAPHICS;;SUW CONTROL STATION;;TACGRP.C2GM.GNL.PNT.SCTL.SUW;;;G*G*GPCS--;1003250000216400;Control Measures;Maritime Control Points;Surface Warfare Sea Surface Station;
TACTICAL-GRAPHICS;;UNMANNED SURFACE VEHICLE (USV) CONTROL STATION;;TACGRP.C2GM.GNL.PNT.SCTL.USV;;;G*G*GPCU--;1003250000216500;Control Measures;Maritime Control Points;Unmanned Underwater Vehicle Sea Surface Station;
TACTICAL-GRAPHICS;;USV - ANTISUBMARINE WARFARE CONTROL STATION;;TACGRP.C2GM.GNL.PNT.SCTL.USV.ASW;;;G*G*GPCUA-;1003250000216600;Control Measures;Maritime Control Points;Antisubmarine Warfare (ASW) Unmanned Underwater Vehicle Sea Surface Station;
TACTICAL-GRAPHICS;;USV - MINE WARFARE CONTROL STATION;;TACGRP.C2GM.GNL.PNT.SCTL.USV.MIW;;;G*G*GPCUM-;1003250000216700;Control Measures;Maritime Control Points;Mine Warfare Unmanned Underwater Vehicle Sea Surface Station;
TACTICAL-GRAPHICS;;REMOTE MULTIMISSION VEHICLE (RMV) USV CONTROL STATION;;TACGRP.C2GM.GNL.PNT.SCTL.USV.RMV;;;G*G*GPCUR-;1003250000216800;Control Measures;Maritime Control Points;Remote Multi-Mission Vehicle Mine Warfare Unmanned Underwater Sea Surface Station;
TACTICAL-GRAPHICS;;USV - SURFACE WARFARE CONTROL STATION;;TACGRP.C2GM.GNL.PNT.SCTL.USV.SUW;;;G*G*GPCUS-;1003250000216900;Control Measures;Maritime Control Points;Surface Warfare Mine Warfare Unmanned Underwater Vehicle Sea Surface Station;
TACTICAL-GRAPHICS;;FORMATION;;TACGRP.C2GM.GNL.PNT.FRMN;;G*G*GPF---;G*G*GPF---;1003250000212700;Control Measures;Maritime Control Points;Formation;
TACTICAL-GRAPHICS;;HARBOR (GENERAL);;TACGRP.C2GM.GNL.PNT.HBR;;G*G*GPH---;G*G*GPH---;1003250000212800;Control Measures;Maritime Control Points;Harbor;
TACTICAL-GRAPHICS;;POINT A;;TACGRP.C2GM.GNL.PNT.HBR.PNTA;;G*G*GPHA--;G*G*GPHA--;1003250000212901;Control Measures;Maritime Control Points;Harbor Entrance Point;A
TACTICAL-GRAPHICS;;POINT Q;;TACGRP.C2GM.GNL.PNT.HBR.PNTQ;;G*G*GPHQ--;G*G*GPHQ--;1003250000212902;Control Measures;Maritime Control Points;Harbor Entrance Point;Q
TACTICAL-GRAPHICS;;POINT X;;TACGRP.C2GM.GNL.PNT.HBR.PNTX;;G*G*GPHX--;G*G*GPHX--;1003250000212903;Control Measures;Maritime Control Points;Harbor Entrance Point;X
TACTICAL-GRAPHICS;;POINT Y;;TACGRP.C2GM.GNL.PNT.HBR.PNTY;;G*G*GPHY--;G*G*GPHY--;1003250000212904;Control Measures;Maritime Control Points;Harbor Entrance Point;Y
TACTICAL-GRAPHICS;;ROUTE;;TACGRP.C2GM.GNL.PNT.RTE;;G*G*GPO---;G*G*GPO---;1003250000217100;Control Measures;Maritime Control Points;General Route;
TACTICAL-GRAPHICS;;DIVERSIONS;;TACGRP.C2GM.GNL.PNT.RTE.DVSN;;G*G*GPOD--;G*G*GPOD--;1003250000217200;Control Measures;Maritime Control Points;Diversion Route;
TACTICAL-GRAPHICS;;PIM;;TACGRP.C2GM.GNL.PNT.RTE.PIM;;G*G*GPOP--;G*G*GPOP--;1003250000217300;Control Measures;Maritime Control Points;Position and Intended Movement (PIM) Route;
TACTICAL-GRAPHICS;;POINT R;;TACGRP.C2GM.GNL.PNT.RTE.PNTR;;G*G*GPOR--;G*G*GPOR--;1003250000217500;Control Measures;Maritime Control Points;Point R Route;
TACTICAL-GRAPHICS;;WAYPOINT;;TACGRP.C2GM.GNL.PNT.RTE.WAP;;G*G*GPOW--;G*G*GPOW--;1003250000217700;Control Measures;Maritime Control Points;Waypoint Route;
TACTICAL-GRAPHICS;;RENDEZVOUS;;TACGRP.C2GM.GNL.PNT.RTE.RDV;;G*G*GPOZ--;G*G*GPOZ--;1003250000217600;Control Measures;Maritime Control Points;Rendezvous Route;
TACTICAL-GRAPHICS;;ACTION POINTS (GENERAL);;TACGRP.C2GM.GNL.PNT.ACTPNT;;G*G*GPP---;G*G*GPP---;1003250000130100;Control Measures;Command and Control Points;Action Point (General);
TACTICAL-GRAPHICS;;AMNESTY POINT;;TACGRP.C2GM.GNL.PNT.ACTPNT.AMNPNT;;G*G*GPPA--;G*G*GPPA--;1003250000130200;Control Measures;Command and Control Points;Amnesty Point;
TACTICAL-GRAPHICS;;CONTACT POINT;;TACGRP.C2GM.GNL.PNT.ACTPNT.CONPNT;;G*G*GPPC--;G*G*GPPC--;1003250000130500;Control Measures;Command and Control Points;Contact Point;
TACTICAL-GRAPHICS;;DECISION POINT;;TACGRP.C2GM.GNL.PNT.ACTPNT.DCNPNT;;G*G*GPPD--;G*G*GPPD--;1003250000130700;Control Measures;Command and Control Points;Decision Point;
TACTICAL-GRAPHICS;;RELEASE POINT;;TACGRP.C2GM.GNL.PNT.ACTPNT.RELPNT;;G*G*GPPE--;G*G*GPPE--;1003250000131500;Control Measures;Command and Control Points;Release Point;
TACTICAL-GRAPHICS;;CHECK POINT;;TACGRP.C2GM.GNL.PNT.ACTPNT.CHKPNT;;G*G*GPPK--;G*G*GPPK--;1003250000130300;Control Measures;Command and Control Points;Checkpoint;
TACTICAL-GRAPHICS;;LINKUP POINT;;TACGRP.C2GM.GNL.PNT.ACTPNT.LNKUPT;;G*G*GPPL--;G*G*GPPL--;1003250000131100;Control Measures;Command and Control Points;Linkup Point;
TACTICAL-GRAPHICS;;COORDINATION POINT;;TACGRP.C2GM.GNL.PNT.ACTPNT.CRDPNT;;G*G*GPPO--;G*G*GPPO--;1003250000130600;Control Measures;Command and Control Points;Coordinating Point;
TACTICAL-GRAPHICS;;PASSAGE POINT;;TACGRP.C2GM.GNL.PNT.ACTPNT.PSSPNT;;G*G*GPPP--;G*G*GPPP--;1003250000131200;Control Measures;Command and Control Points;Passage Point;
TACTICAL-GRAPHICS;;RALLY POINT;;TACGRP.C2GM.GNL.PNT.ACTPNT.RAYPNT;;G*G*GPPR--;G*G*GPPR--;1003250000131400;Control Measures;Command and Control Points;Rally Point;
TACTICAL-GRAPHICS;;START POINT;;TACGRP.C2GM.GNL.PNT.ACTPNT.STRPNT;;G*G*GPPS--;G*G*GPPS--;1003250000131600;Control Measures;Command and Control Points;Start Point;
TACTICAL-GRAPHICS;;WAYPOINT;;TACGRP.C2GM.GNL.PNT.ACTPNT.WAP;;G*G*GPPW--;G*G*GPPW--;1003250000131800;Control Measures;Command and Control Points;Waypoint;
TACTICAL-GRAPHICS;;REFERENCE POINT;;TACGRP.C2GM.GNL.PNT.REFPNT;;G*G*GPR---;G*G*GPR---;1003250000213600;Control Measures;Maritime Control Points;Reference Point;
TACTICAL-GRAPHICS;;CORRIDOR TAB;;TACGRP.C2GM.GNL.PNT.REFPNT.CRDRTB;;;G*G*GPRC--;1003250000214200;Control Measures;Maritime Control Points;Corridor Tab Point;
TACTICAL-GRAPHICS;;DLRP;;TACGRP.C2GM.GNL.PNT.REFPNT.DLRP;;G*G*GPRD--;G*G*GPRD--;1003250000213900;Control Measures;Maritime Control Points;Data Link Reference Point;
TACTICAL-GRAPHICS;;POINT OF INTEREST;;TACGRP.C2GM.GNL.PNT.REFPNT.PNTINR;;G*G*GPRI--;G*G*GPRI--;1003250000131300;Control Measures;Command and Control Points;Point of Interest;
TACTICAL-GRAPHICS;;MARSHALL POINT;;TACGRP.C2GM.GNL.PNT.REFPNT.MRSH;;;G*G*GPRM--;1003250000214400;Control Measures;Maritime Control Points;Marshall Point;
TACTICAL-GRAPHICS;;NAVIGATIONAL REFERENCE POINT;;TACGRP.C2GM.GNL.PNT.REFPNT.NAVREF;;G*G*GPRN--;G*G*GPRN--;1003250000213800;Control Measures;Maritime Control Points;Navigational Reference Point(Points);
TACTICAL-GRAPHICS;;POINT OF INTENDED MOVEMENT (PIM);;TACGRP.C2GM.GNL.PNT.REFPNT.PIM;;;G*G*GPRP--;1003250000214500;Control Measures;Maritime Control Points;Position and Intended Movement (PIM);
TACTICAL-GRAPHICS;;SPECIAL POINT;;TACGRP.C2GM.GNL.PNT.REFPNT.SPLPNT;;G*G*GPRS--;G*G*GPRS--;1003250000213700;Control Measures;Maritime Control Points;Special Point;
TACTICAL-GRAPHICS;;WAYPOINT;;TACGRP.C2GM.GNL.PNT.REFPNT.WAP;;;G*G*GPRW--;1003250000214800;Control Measures;Maritime Control Points;Waypoint;
TACTICAL-GRAPHICS;;SEARCH;;TACGRP.C2GM.GNL.PNT.USW.SRH;;G*G*GPUS--;G*G*GPUS--;1003250000213100;Control Measures;Maritime Control Points;Search;
TACTICAL-GRAPHICS;;SEARCH AREA;;TACGRP.C2GM.GNL.PNT.USW.SRH.ARA;;G*G*GPUSA-;G*G*GPUSA-;1003250000213200;Control Measures;Maritime Control Points;Search Area;
TACTICAL-GRAPHICS;;SEARCH CENTER;;TACGRP.C2GM.GNL.PNT.USW.SRH.CTR;;G*G*GPUSC-;G*G*GPUSC-;1003250000213300;Control Measures;Maritime Control Points;Search Center;
TACTICAL-GRAPHICS;;DIP POSITION;;TACGRP.C2GM.GNL.PNT.USW.SRH.DIPPSN;;G*G*GPUSD-;G*G*GPUSD-;1003250000213000;Control Measures;Maritime Control Points;Dip Position;
TACTICAL-GRAPHICS;;BRIEF CONTACT;;TACGRP.C2GM.GNL.PNT.USW.UH2.BCON;;G*G*GPUUB-;G*G*GPUUB-;1003250000211400;Control Measures;Maritime Control Points;Brief Contact;
TACTICAL-GRAPHICS;;DATUM;;TACGRP.C2GM.GNL.PNT.USW.UH2.DTM;;G*G*GPUUD-;G*G*GPUUD-;1003250000211500;Control Measures;Maritime Control Points;Datum Lost Contact;
TACTICAL-GRAPHICS;;LOST CONTACT;;TACGRP.C2GM.GNL.PNT.USW.UH2.LCON;;G*G*GPUUL-;G*G*GPUUL-;1003250000212000;Control Measures;Maritime Control Points;Lost Contact;
TACTICAL-GRAPHICS;;SINKER;;TACGRP.C2GM.GNL.PNT.USW.UH2.SNK;;G*G*GPUUS-;G*G*GPUUS-;1003250000212100;Control Measures;Maritime Control Points;Sinker;
TACTICAL-GRAPHICS;;SONOBUOY;;TACGRP.C2GM.GNL.PNT.USW.SNBY;;G*G*GPUY--;G*G*GPUY--;1003250000213500;Control Measures;Maritime Control Points;Sonobuoy;
TACTICAL-GRAPHICS;;ANM;;TACGRP.C2GM.GNL.PNT.USW.SNBY.ANM;;G*G*GPUYA-;G*G*GPUYA-;1003250000213501;Control Measures;Maritime Control Points;Sonobuoy;Ambient Noise
TACTICAL-GRAPHICS;;BATHYTHERMOGRAPH TRANSMITTING (BT);;TACGRP.C2GM.GNL.PNT.USW.SNBY.BT;;G*G*GPUYB-;G*G*GPUYB-;1003250000213504;Control Measures;Maritime Control Points;Sonobuoy;Bathythermograph Transmitting
TACTICAL-GRAPHICS;;COMMAND ACTIVE SONOBUOY SYSTEM (CASS);;TACGRP.C2GM.GNL.PNT.USW.SNBY.CASS;;G*G*GPUYC-;G*G*GPUYC-;1003250000213506;Control Measures;Maritime Control Points;Sonobuoy;Command Active Sonobuoy Directional Command Active Sonobuoy System (CASS)
TACTICAL-GRAPHICS;;DIRECTIONAL FREQUENCY ANALYZING AND RECORDING (DIFAR);;TACGRP.C2GM.GNL.PNT.USW.SNBY.DIFAR;;G*G*GPUYD-;G*G*GPUYD-;1003250000213507;Control Measures;Maritime Control Points;Sonobuoy;Directional Frequency Analysis and Recording (DIFAR)
TACTICAL-GRAPHICS;;KINGPIN;;TACGRP.C2GM.GNL.PNT.USW.SNBY.KGP;;G*G*GPUYK-;G*G*GPUYK-;1003250000213511;Control Measures;Maritime Control Points;Sonobuoy;Kingpin
TACTICAL-GRAPHICS;;LOW FREQUENCY ANALYZING AND RECORDING (LOFAR);;TACGRP.C2GM.GNL.PNT.USW.SNBY.LOFAR;;G*G*GPUYL-;G*G*GPUYL-;1003250000213512;Control Measures;Maritime Control Points;Sonobuoy;Low Frequency Analysis and Recording (LOFAR)
TACTICAL-GRAPHICS;;PATTERN CENTER;;TACGRP.C2GM.GNL.PNT.USW.SNBY.PTNCTR;;G*G*GPUYP-;G*G*GPUYP-;1003250000213513;Control Measures;Maritime Control Points;Sonobuoy;Pattern Center
TACTICAL-GRAPHICS;;RANGE ONLY (RO);;TACGRP.C2GM.GNL.PNT.USW.SNBY.RO;;G*G*GPUYR-;G*G*GPUYR-;1003250000213514;Control Measures;Maritime Control Points;Sonobuoy;Range Only
TACTICAL-GRAPHICS;;DIRECTIONAL COMMAND ACTIVE SONOBUOY SYSTEM (DICASS);;TACGRP.C2GM.GNL.PNT.USW.SNBY.DICASS;;G*G*GPUYS-;G*G*GPUYS-;1003250000213508;Control Measures;Maritime Control Points;Sonobuoy;Directional Command Active Sonobuoy System (DICASS)
TACTICAL-GRAPHICS;;ATAC;;TACGRP.C2GM.GNL.PNT.USW.SNBY.ATAC;;G*G*GPUYT-;G*G*GPUYT-;1003250000213502;Control Measures;Maritime Control Points;Sonobuoy;Air Transportable Communication
TACTICAL-GRAPHICS;;VERTICAL LINE ARRAY DIFAR (VLAD);;TACGRP.C2GM.GNL.PNT.USW.SNBY.VLAD;;G*G*GPUYV-;G*G*GPUYV-;1003250000213515;Control Measures;Maritime Control Points;Sonobuoy;Vertical Line Array Directional Frequency Analysis and Recording (DIFAR)
TACTICAL-GRAPHICS;;SONOBUOY-EXPIRED;;TACGRP.C2GM.GNL.PNT.USW.SNBY.EXP;;;G*G*GPUYX-;1003250000213510;Control Measures;Maritime Control Points;Sonobuoy;Expired
TACTICAL-GRAPHICS;;AIM POINT;;TACGRP.C2GM.GNL.PNT.WPN.AIMPNT;;G*G*GPWA--;G*G*GPWA--;1003250000210200;Control Measures;Maritime Control Points;Aim Point;
TACTICAL-GRAPHICS;;DROP POINT;;TACGRP.C2GM.GNL.PNT.WPN.DRPPNT;;G*G*GPWD--;G*G*GPWD--;1003250000210400;Control Measures;Maritime Control Points;Drop Point;
TACTICAL-GRAPHICS;;ENTRY POINT;;TACGRP.C2GM.GNL.PNT.WPN.ENTPNT;;G*G*GPWE--;G*G*GPWE--;1003250000210500;Control Measures;Maritime Control Points;Entry Point;
TACTICAL-GRAPHICS;;GROUND ZERO;;TACGRP.C2GM.GNL.PNT.WPN.GRDZRO;;G*G*GPWG--;G*G*GPWG--;1003250000210700;Control Measures;Maritime Control Points;Ground Zero;
TACTICAL-GRAPHICS;;IMPACT POINT;;TACGRP.C2GM.GNL.PNT.WPN.IMTPNT;;G*G*GPWI--;G*G*GPWI--;1003250000210800;Control Measures;Maritime Control Points;Impact Point;
TACTICAL-GRAPHICS;;MSL DETECT POINT;;TACGRP.C2GM.GNL.PNT.WPN.MSLPNT;;G*G*GPWM--;G*G*GPWM--;1003250000211100;Control Measures;Maritime Control Points;Missile Detection Point;
TACTICAL-GRAPHICS;;PREDICTED IMPACT POINT;;TACGRP.C2GM.GNL.PNT.WPN.PIPNT;;G*G*GPWP--;G*G*GPWP--;1003250000210900;Control Measures;Maritime Control Points;Predicted Impact Point;
