hierarchy;SIDC;fullpath;name;nameFR;icon-png;icon-svg
1.X.5.2.2.2.4;S*U*WMGC--;SUBSURFACE TRACK|UNDERWATER WEAPON|SEA MINE|SEA MINE (GROUND)|GROUND (BOTTOM) MINE-LIKE CONTACT (MILCO);GROUND (BOTTOM) MINE-LIKE CONTACT (MILCO);SOL (BAS) CONTACT DE TYPE MINE (MILCO);1.X.5.2.2.2.4.png;1.X.5.2.2.2.4.svg
1.X.5.2.2.2.5;S*U*WMGR--;SUBSURFACE TRACK|UNDERWATER WEAPON|SEA MINE|SEA MINE (GROUND)|GROUND (BOTTOM) NEGATIVE REACQUISITION;GROUND (BOTTOM) NEGATIVE REACQUISITION;SOL (BAS) REACQUISITION NEGATIVE;1.X.5.2.2.2.5.png;1.X.5.2.2.2.5.svg
1.X.5.2.2.2.6;S*U*WMGO--;SUBSURFACE TRACK|UNDERWATER WEAPON|SEA MINE|SEA MINE (GROUND)|GROUND (BOTTOM) NON-MINE MINE-LIKE CONTACT;GROUND (BOTTOM) NON-MINE MINE-LIKE CONTACT;SOL (BAS) NON-MINE CONTACT DE TYPE MINE;1.X.5.2.2.2.6.png;1.X.5.2.2.2.6.svg
1.X.5.2.2.3;S*U*WMM---;SUBSURFACE TRACK|UNDERWATER WEAPON|SEA MINE|SEA MINE (MOORED);SEA MINE (MOORED);MINE MARINE (AMARREE);1.X.5.2.2.3.png;1.X.5.2.2.3.svg
1.X.5.2.2.3.1;S*U*WMMD--;SUBSURFACE TRACK|UNDERWATER WEAPON|SEA MINE|SEA MINE (MOORED)|SEA MINE (MOORED) NEUTRALIZED;SEA MINE (MOORED) NEUTRALIZED;MINE MARINE (AMARREE) NEUTRALISEE;1.X.5.2.2.3.1.png;1.X.5.2.2.3.1.svg
1.X.5.2.2.3.2;S*U*WMMX--;SUBSURFACE TRACK|UNDERWATER WEAPON|SEA MINE|SEA MINE (MOORED)|MOORED EXERCISE MINE;MOORED EXERCISE MINE;MINE D'EXERCICE AMARREE;1.X.5.2.2.3.2.png;1.X.5.2.2.3.2.svg
1.X.5.2.2.3.3;S*U*WMME--;SUBSURFACE TRACK|UNDERWATER WEAPON|SEA MINE|SEA MINE (MOORED)|MOORED MINE-LIKE ECHO;MOORED MINE-LIKE ECHO;ECHO DE MINE AMARRE;1.X.5.2.2.3.3.png;1.X.5.2.2.3.3.svg
1.X.5.2.2.3.4;S*U*WMMC--;SUBSURFACE TRACK|UNDERWATER WEAPON|SEA MINE|SEA MINE (MOORED)|MOORED MINE-LIKE CONTACT;MOORED MINE-LIKE CONTACT;CONTACT AVEC UNE MINE AMARREE;1.X.5.2.2.3.4.png;1.X.5.2.2.3.4.svg
1.X.5.2.2.3.5;S*U*WMMR--;SUBSURFACE TRACK|UNDERWATER WEAPON|SEA MINE|SEA MINE (MOORED)|MOORED NEGATIVE REACQUISITION;MOORED NEGATIVE REACQUISITION;MINE (AMARREE) - ECHO SEMBLABLE A UNE MINE;1.X.5.2.2.3.5.png;1.X.5.2.2.3.5.svg
1.X.5.2.2.3.6;S*U*WMMO--;SUBSURFACE TRACK|UNDERWATER WEAPON|SEA MINE|SEA MINE (MOORED)|MOORED NON-MINE MINE-LIKE OBJECT;MOORED NON-MINE MINE-LIKE OBJECT;OBJET AMARRE NON MINIER SEMBLABLE A UNE MINE;1.X.5.2.2.3.6.png;1.X.5.2.2.3.6.svg
1.X.5.2.2.4;S*U*WMF---;SUBSURFACE TRACK|UNDERWATER WEAPON|SEA MINE|SEA MINE (FLOATING);SEA MINE (FLOATING);MINE MARINE (FLOTTANTE);1.X.5.2.2.4.png;1.X.5.2.2.4.svg
1.X.5.2.2.4.1;S*U*WMFD--;SUBSURFACE TRACK|UNDERWATER WEAPON|SEA MINE|SEA MINE (FLOATING)|SEA MINE (FLOATING) NEUTRALIZED;SEA MINE (FLOATING) NEUTRALIZED;MINE MARINE (FLOTTANTE) NEUTRALISEE;1.X.5.2.2.4.1.png;1.X.5.2.2.4.1.svg
1.X.5.2.2.4.2;S*U*WMFX--;SUBSURFACE TRACK|UNDERWATER WEAPON|SEA MINE|SEA MINE (FLOATING)|FLOATING EXERCISE MINE;FLOATING EXERCISE MINE;MINE D'EXERCICE FLOTTANTE;1.X.5.2.2.4.2.png;1.X.5.2.2.4.2.svg
1.X.5.2.2.4.3;S*U*WMFE--;SUBSURFACE TRACK|UNDERWATER WEAPON|SEA MINE|SEA MINE (FLOATING)|FLOATING MINE-LIKE ECHO (MILEC);FLOATING MINE-LIKE ECHO (MILEC);ECHO FLOTTANT DE TYPE MINE (MILEC);1.X.5.2.2.4.3.png;1.X.5.2.2.4.3.svg
1.X.5.2.2.4.4;S*U*WMFC--;SUBSURFACE TRACK|UNDERWATER WEAPON|SEA MINE|SEA MINE (FLOATING)|FLOATING MINE-LIKE CONTACT (MILCO);FLOATING MINE-LIKE CONTACT (MILCO);CONTACT FLOTTANT DE TYPE MINE (MILCO);1.X.5.2.2.4.4.png;1.X.5.2.2.4.4.svg
1.X.5.2.2.4.5;S*U*WMFR--;SUBSURFACE TRACK|UNDERWATER WEAPON|SEA MINE|SEA MINE (FLOATING)|FLOATING NEGATIVE REACQUISITION;FLOATING NEGATIVE REACQUISITION;REACQUISITION NEGATIVE FLOTTANTE;1.X.5.2.2.4.5.png;1.X.5.2.2.4.5.svg
1.X.5.2.2.4.6;S*U*WMFO--;SUBSURFACE TRACK|UNDERWATER WEAPON|SEA MINE|SEA MINE (FLOATING)|FLOATING NON-MINE MINE-LIKE CONTACT;FLOATING NON-MINE MINE-LIKE CONTACT;CONTACT FLOTTANT NON MINIER DE TYPE MINE;1.X.5.2.2.4.6.png;1.X.5.2.2.4.6.svg
1.X.5.2.2.5;S*U*WMO---;SUBSURFACE TRACK|UNDERWATER WEAPON|SEA MINE|SEA MINE (OTHER POSITION);SEA MINE (OTHER POSITION);MINE MARINE (AUTRE POSITION);1.X.5.2.2.5.png;1.X.5.2.2.5.svg
1.X.5.2.2.5.1;S*U*WMOD--;SUBSURFACE TRACK|UNDERWATER WEAPON|SEA MINE|SEA MINE (OTHER POSITION)|SEA MINE (OTHER POSITION) NEUTRALIZED;SEA MINE (OTHER POSITION) NEUTRALIZED;MINE MARINE (AUTRE POSITION) NEUTRALISEE;1.X.5.2.2.5.1.png;1.X.5.2.2.5.1.svg
1.X.5.2.2.6;S*U*WMX---;SUBSURFACE TRACK|UNDERWATER WEAPON|SEA MINE|GENERAL EXERCISE MINE;GENERAL EXERCISE MINE;MINE D'EXERCICE GENERALE;1.X.5.2.2.6.png;1.X.5.2.2.6.svg
1.X.5.2.2.7;S*U*WME---;SUBSURFACE TRACK|UNDERWATER WEAPON|SEA MINE|GENERAL MINE-LIKE ECHO (MILEC);GENERAL MINE-LIKE ECHO (MILEC);ECHO GENERAL DE TYPE MINE (MILEC);1.X.5.2.2.7.png;1.X.5.2.2.7.svg
1.X.5.2.2.8;S*U*WMA---;SUBSURFACE TRACK|UNDERWATER WEAPON|SEA MINE|GENERAL MINE ANCHOR;GENERAL MINE ANCHOR;ANCRE DE MINE GENERALE;1.X.5.2.2.8.png;1.X.5.2.2.8.svg
1.X.5.2.2.9;S*U*WMC---;SUBSURFACE TRACK|UNDERWATER WEAPON|SEA MINE|GENERAL MINE-LIKE CONTACT (MILCO);GENERAL MINE-LIKE CONTACT (MILCO);CONTACT GENERAL DE TYPE MINE (MILCO);1.X.5.2.2.9.png;1.X.5.2.2.9.svg
1.X.5.2.2.10;S*U*WMR---;SUBSURFACE TRACK|UNDERWATER WEAPON|SEA MINE|GENERAL NEGATIVE REACQUISITION;GENERAL NEGATIVE REACQUISITION;REACQUISITION NEGATIVE GENERALE;1.X.5.2.2.10.png;1.X.5.2.2.10.svg
1.X.5.2.2.11;S*U*WMB---;SUBSURFACE TRACK|UNDERWATER WEAPON|SEA MINE|GENERAL OBSTRUCTOR;GENERAL OBSTRUCTOR;OBSTRUCTEUR GENERAL;1.X.5.2.2.11.png;1.X.5.2.2.11.svg
1.X.5.2.2.11.1;S*U*WMBD--;SUBSURFACE TRACK|UNDERWATER WEAPON|SEA MINE|GENERAL OBSTRUCTOR|GENERAL NEUTRALIZED OBSTRUCTOR;GENERAL NEUTRALIZED OBSTRUCTOR;OBSTRUCTEUR GENERAL NEUTRALISE;1.X.5.2.2.11.1.png;1.X.5.2.2.11.1.svg
1.X.5.2.2.12;S*U*WMN---;SUBSURFACE TRACK|UNDERWATER WEAPON|SEA MINE|GENERAL NON-MINE MINE-LIKE OBJECT;GENERAL NON-MINE MINE-LIKE OBJECT;OBJET GENERAL NON MINIER SEMBLABLE A UNE MINE;1.X.5.2.2.12.png;1.X.5.2.2.12.svg
1.X.5.2.2.13;S*U*WMS---;SUBSURFACE TRACK|UNDERWATER WEAPON|SEA MINE|RISING MINE;RISING MINE;MINE ASCENDANTE;1.X.5.2.2.13.png;1.X.5.2.2.13.svg
1.X.5.2.2.13.1;S*U*WMSX--;SUBSURFACE TRACK|UNDERWATER WEAPON|SEA MINE|RISING MINE|RISING EXERCISE MINE;RISING EXERCISE MINE;MINE D'EXERCICE MONTANTE;1.X.5.2.2.13.1.png;1.X.5.2.2.13.1.svg
1.X.5.2.2.13.2;S*U*WMSD--;SUBSURFACE TRACK|UNDERWATER WEAPON|SEA MINE|RISING MINE|RISING NEUTRALIZED MINE;RISING NEUTRALIZED MINE;MINE ASCENDANTE NEUTRALISEE;1.X.5.2.2.13.2.png;1.X.5.2.2.13.2.svg
1.X.5.3;S*U*WD----;SUBSURFACE TRACK|UNDERWATER DECOY;UNDERWATER DECOY;LEURRE SOUS-MARIN;1.X.5.3.png;1.X.5.3.svg
1.X.5.3.1;S*U*WDM---;SUBSURFACE TRACK|UNDERWATER DECOY|SEA MINE DECOY;SEA MINE DECOY;LEURRE DE MINE SOUS-MARINE;1.X.5.3.1.png;1.X.5.3.1.svg
1.X.5.3.1.1;S*U*WDMG--;SUBSURFACE TRACK|UNDERWATER DECOY|SEA MINE DECOY|GROUND (BOTTOM) DECOY;GROUND (BOTTOM) DECOY;LEURRE AU SOL;1.X.5.3.1.1.png;1.X.5.3.1.1.svg
1.X.5.3.1.2;S*U*WDMM--;SUBSURFACE TRACK|UNDERWATER DECOY|SEA MINE DECOY|MOORED DECOY;MOORED DECOY;LEURRE AU SOL;1.X.5.3.1.2.png;1.X.5.3.1.2.svg
1.X.5.4;S*U*N-----;SUBSURFACE TRACK|NON-SUBMARINE;NON-SUBMARINE;NON-SUBMARINE;1.X.5.4.png;1.X.5.4.svg
1.X.5.4.1;S*U*ND----;SUBSURFACE TRACK|NON-SUBMARINE|DIVER;DIVER;PLONGEUR;1.X.5.4.1.png;1.X.5.4.1.svg
1.X.5.5;S*U*E-----;SUBSURFACE TRACK|ENVIRONMENTAL REPORT LOCATION;ENVIRONMENTAL REPORT LOCATION;EMPLACEMENT DU RAPPORT ENVIRONNEMENTAL;1.X.5.5.png;1.X.5.5.svg
1.X.5.6;S*U*V-----;SUBSURFACE TRACK|DIVE REPORT LOCATION;DIVE REPORT LOCATION;EMPLACEMENT DU RAPPORT DE PLONGEE;1.X.5.6.png;1.X.5.6.svg
1.X.5.7;S*U*X-----;SUBSURFACE TRACK|UNEXPLODED ORDNANCE AREA;UNEXPLODED ORDNANCE AREA;ZONE DE MUNITIONS NON EXPLOSEES;1.X.5.7.png;1.X.5.7.svg
1.X.6;S*F*------;SPECIAL OPERATIONS FORCES (SOF) UNIT;SPECIAL OPERATIONS FORCES (SOF) UNIT;UNITE DES FORCES D'OPERATIONS SPECIALES (SOF);1.X.6.png;1.X.6.svg
1.X.6.1;S*F*A-----;SPECIAL OPERATIONS FORCES (SOF) UNIT|SOF UNIT AVIATION;SOF UNIT AVIATION;UNITE SOF AVIATION;1.X.6.1.png;1.X.6.1.svg
1.X.6.1.1;S*F*AF----;SPECIAL OPERATIONS FORCES (SOF) UNIT|SOF UNIT AVIATION|SOF UNIT FIXED WING;SOF UNIT FIXED WING;UNITE SOF AILE FIXE;1.X.6.1.1.png;1.X.6.1.1.svg
1.X.6.1.1.1;S*F*AFA---;SPECIAL OPERATIONS FORCES (SOF) UNIT|SOF UNIT AVIATION|SOF UNIT FIXED WING|SOF UNIT ATTACK;SOF UNIT ATTACK;UNITE SOF ATTAQUE;1.X.6.1.1.1.png;1.X.6.1.1.1.svg
1.X.6.1.1.2;S*F*AFK---;SPECIAL OPERATIONS FORCES (SOF) UNIT|SOF UNIT AVIATION|SOF UNIT FIXED WING|SOF UNIT REFUEL;SOF UNIT REFUEL;SOF UNIT REFUEL;1.X.6.1.1.2.png;1.X.6.1.1.2.svg
1.X.6.1.1.3;S*F*AFU---;SPECIAL OPERATIONS FORCES (SOF) UNIT|SOF UNIT AVIATION|SOF UNIT FIXED WING|SOF UNIT UTILITY;SOF UNIT UTILITY;SOF UNIT UTILITY;1.X.6.1.1.3.png;1.X.6.1.1.3.svg
1.X.6.1.1.3.1;S*F*AFUL--;SPECIAL OPERATIONS FORCES (SOF) UNIT|SOF UNIT AVIATION|SOF UNIT FIXED WING|SOF UNIT UTILITY|SOF UNIT UTILITY (LIGHT);SOF UNIT UTILITY (LIGHT);SOF UNIT UTILITY (LIGHT);1.X.6.1.1.3.1.png;1.X.6.1.1.3.1.svg
1.X.6.1.1.3.2;S*F*AFUM--;SPECIAL OPERATIONS FORCES (SOF) UNIT|SOF UNIT AVIATION|SOF UNIT FIXED WING|SOF UNIT UTILITY|SOF UNIT UTILITY (MEDIUM);SOF UNIT UTILITY (MEDIUM);SOF UNIT UTILITY (MEDIUM);1.X.6.1.1.3.2.png;1.X.6.1.1.3.2.svg
1.X.6.1.1.3.3;S*F*AFUH--;SPECIAL OPERATIONS FORCES (SOF) UNIT|SOF UNIT AVIATION|SOF UNIT FIXED WING|SOF UNIT UTILITY|SOF UNIT UTILITY (HEAVY);SOF UNIT UTILITY (HEAVY);SOF UNIT UTILITY (HEAVY);1.X.6.1.1.3.3.png;1.X.6.1.1.3.3.svg
1.X.6.1.2;S*F*AV----;SPECIAL OPERATIONS FORCES (SOF) UNIT|SOF UNIT AVIATION|SOF UNIT V/STOL;SOF UNIT V/STOL;UNITE SOF V/STOL;1.X.6.1.2.png;1.X.6.1.2.svg
1.X.6.1.3;S*F*AH----;SPECIAL OPERATIONS FORCES (SOF) UNIT|SOF UNIT AVIATION|SOF UNIT ROTARY WING;SOF UNIT ROTARY WING;UNITE SOUPLE A VOILURE TOURNANTE;1.X.6.1.3.png;1.X.6.1.3.svg
1.X.6.1.3.1;S*F*AHH---;SPECIAL OPERATIONS FORCES (SOF) UNIT|SOF UNIT AVIATION|SOF UNIT ROTARY WING|SOF UNIT COMBAT SEARCH AND RESCUE;SOF UNIT COMBAT SEARCH AND RESCUE;SOF UNIT COMBAT SEARCH AND RESCUE;1.X.6.1.3.1.png;1.X.6.1.3.1.svg
1.X.6.1.3.2;S*F*AHA---;SPECIAL OPERATIONS FORCES (SOF) UNIT|SOF UNIT AVIATION|SOF UNIT ROTARY WING|SOF UNIT ATTACK;SOF UNIT ATTACK;UNITE SOF ATTAQUE;1.X.6.1.3.2.png;1.X.6.1.3.2.svg
1.X.6.1.3.3;S*F*AHU---;SPECIAL OPERATIONS FORCES (SOF) UNIT|SOF UNIT AVIATION|SOF UNIT ROTARY WING|SOF UNIT UTILITY;SOF UNIT UTILITY;SOF UNIT UTILITY;1.X.6.1.3.3.png;1.X.6.1.3.3.svg
1.X.6.1.3.3.1;S*F*AHUL--;SPECIAL OPERATIONS FORCES (SOF) UNIT|SOF UNIT AVIATION|SOF UNIT ROTARY WING|SOF UNIT UTILITY|SOF UNIT UTILITY (LIGHT);SOF UNIT UTILITY (LIGHT);SOF UNIT UTILITY (LIGHT);1.X.6.1.3.3.1.png;1.X.6.1.3.3.1.svg
1.X.6.1.3.3.2;S*F*AHUM--;SPECIAL OPERATIONS FORCES (SOF) UNIT|SOF UNIT AVIATION|SOF UNIT ROTARY WING|SOF UNIT UTILITY|SOF UNIT UTILITY (MEDIUM);SOF UNIT UTILITY (MEDIUM);SOF UNIT UTILITY (MEDIUM);1.X.6.1.3.3.2.png;1.X.6.1.3.3.2.svg
1.X.6.1.3.3.3;S*F*AHUH--;SPECIAL OPERATIONS FORCES (SOF) UNIT|SOF UNIT AVIATION|SOF UNIT ROTARY WING|SOF UNIT UTILITY|SOF UNIT UTILITY (HEAVY);SOF UNIT UTILITY (HEAVY);SOF UNIT UTILITY (HEAVY);1.X.6.1.3.3.3.png;1.X.6.1.3.3.3.svg
1.X.6.2;S*F*N-----;SPECIAL OPERATIONS FORCES (SOF) UNIT|SOF UNIT SOF UNIT NAVAL;SOF UNIT SOF UNIT NAVAL;UNITE SOF UNITE SOF NAVALE;1.X.6.2.png;1.X.6.2.svg
1.X.6.2.1;S*F*NS----;SPECIAL OPERATIONS FORCES (SOF) UNIT|SOF UNIT SOF UNIT NAVAL|SOF UNIT SEAL;SOF UNIT SEAL;UNITE SOF SEAL;1.X.6.2.1.png;1.X.6.2.1.svg
1.X.6.2.2;S*F*NU----;SPECIAL OPERATIONS FORCES (SOF) UNIT|SOF UNIT SOF UNIT NAVAL|SOF UNIT UNDERWATER DEMOLITION TEAM;SOF UNIT UNDERWATER DEMOLITION TEAM;UNITE SOF EQUIPE DE DEMOLITION SOUS-MARINE;1.X.6.2.2.png;1.X.6.2.2.svg
1.X.6.2.3;S*F*NB----;SPECIAL OPERATIONS FORCES (SOF) UNIT|SOF UNIT SOF UNIT NAVAL|SOF UNIT SPECIAL BOAT;SOF UNIT SPECIAL BOAT;UNITE SOF BATEAU SPECIAL;1.X.6.2.3.png;1.X.6.2.3.svg
1.X.6.2.4;S*F*NN----;SPECIAL OPERATIONS FORCES (SOF) UNIT|SOF UNIT SOF UNIT NAVAL|SOF UNIT SPECIAL SSNR;SOF UNIT SPECIAL SSNR;UNITE SPECIALE SSNR;1.X.6.2.4.png;1.X.6.2.4.svg
1.X.6.3;S*F*G-----;SPECIAL OPERATIONS FORCES (SOF) UNIT|SOF UNIT GROUND;SOF UNIT GROUND;SOF UNIT GROUND;1.X.6.3.png;1.X.6.3.svg
1.X.6.3.1;S*F*GS----;SPECIAL OPERATIONS FORCES (SOF) UNIT|SOF UNIT GROUND|SOF UNIT SPECIAL FORCES;SOF UNIT SPECIAL FORCES;SOF UNIT SPECIAL FORCES;1.X.6.3.1.png;1.X.6.3.1.svg
1.X.6.3.2;S*F*GR----;SPECIAL OPERATIONS FORCES (SOF) UNIT|SOF UNIT GROUND|SOF UNIT RANGER;SOF UNIT RANGER;SOF UNIT RANGER;1.X.6.3.2.png;1.X.6.3.2.svg
1.X.6.3.3;S*F*GP----;SPECIAL OPERATIONS FORCES (SOF) UNIT|SOF UNIT GROUND|SOF UNIT PSYCHOLOGICAL OPERATIONS (PSYOP);SOF UNIT PSYCHOLOGICAL OPERATIONS (PSYOP);SOF UNIT PSYCHOLOGICAL OPERATIONS (PSYOP);1.X.6.3.3.png;1.X.6.3.3.svg
1.X.6.3.3.1;S*F*GPA---;SPECIAL OPERATIONS FORCES (SOF) UNIT|SOF UNIT GROUND|SOF UNIT PSYCHOLOGICAL OPERATIONS (PSYOP)|SOF UNIT FIXED WING AVIATION;SOF UNIT FIXED WING AVIATION;SOF UNIT FIXED WING AVIATION;1.X.6.3.3.1.png;1.X.6.3.3.1.svg
1.X.6.3.4;S*F*GC----;SPECIAL OPERATIONS FORCES (SOF) UNIT|SOF UNIT GROUND|SOF UNIT CIVIL AFFAIRS;SOF UNIT CIVIL AFFAIRS;UNITE SOF AFFAIRES CIVILES;1.X.6.3.4.png;1.X.6.3.4.svg
1.X.6.4;S*F*B-----;SPECIAL OPERATIONS FORCES (SOF) UNIT|SOF UNIT SUPPORT;SOF UNIT SUPPORT;UNITE DE SOUTIEN;1.X.6.4.png;1.X.6.4.svg
2.X.1.1.9;G*T*GD----;TACTICAL GRAPHICS|TASKS|TASK GRAPHICSMULTIPOINT|DESTROY;DESTROY;DESTRUIRE;2.X.1.1.9.png;2.X.1.1.9.svg
2.X.1.1.13;G*T*GI----;TACTICAL GRAPHICS|TASKS|TASK GRAPHICSMULTIPOINT|INTERDICT;INTERDICT;INTERDICTION;2.X.1.1.13.png;2.X.1.1.13.svg
2.X.1.1.15;G*T*GN----;TACTICAL GRAPHICS|TASKS|TASK GRAPHICSMULTIPOINT|NEUTRALIZE;NEUTRALIZE;NEUTRALISER;2.X.1.1.15.png;2.X.1.1.15.svg
2.X.2.1.1.1.1.1;G*C*MGPFE-;TACTICAL GRAPHICS|CONTROL MEASURES|MANOEUVRE GRAPHICS|GENERAL MANOEUVRE GRAPHICS|POINTS|FIX|ELECTRO-MAGNETIC;ELECTRO-MAGNETIC;ELECTRO-MAGNETIQUE;2.X.2.1.1.1.1.1.png;2.X.2.1.1.1.1.1.svg
2.X.2.1.1.1.1.2;G*C*MGPFA-;TACTICAL GRAPHICS|CONTROL MEASURES|MANOEUVRE GRAPHICS|GENERAL MANOEUVRE GRAPHICS|POINTS|FIX|ACOUSTIC;ACOUSTIC;ACOUSTIQUE;2.X.2.1.1.1.1.2.png;2.X.2.1.1.1.1.2.svg
2.X.2.1.1.1.1.3;G*C*MGPFO-;TACTICAL GRAPHICS|CONTROL MEASURES|MANOEUVRE GRAPHICS|GENERAL MANOEUVRE GRAPHICS|POINTS|FIX|ELECTRO-OPTICAL;ELECTRO-OPTICAL;ELECTRO-OPTIQUE;2.X.2.1.1.1.1.3.png;2.X.2.1.1.1.1.3.svg
2.X.2.1.1.1.2;G*C*MGPI--;TACTICAL GRAPHICS|CONTROL MEASURES|MANOEUVRE GRAPHICS|GENERAL MANOEUVRE GRAPHICS|POINTS|POINT OF INTEREST;POINT OF INTEREST;POINT D'INTERET;2.X.2.1.1.1.2.png;2.X.2.1.1.1.2.svg
2.X.2.1.2.1.1;G*C*MAAP--;TACTICAL GRAPHICS|CONTROL MEASURES|MANOEUVRE GRAPHICS|AVIATION MANOEUVRE GRAPHICS|AVIATION POINTS|AIR CONTROL POINT (ACP);AIR CONTROL POINT (ACP);POINT DE CONTROLE AERIEN (ACP);2.X.2.1.2.1.1.png;2.X.2.1.2.1.1.svg
2.X.2.1.2.1.2;G*C*MAAC--;TACTICAL GRAPHICS|CONTROL MEASURES|MANOEUVRE GRAPHICS|AVIATION MANOEUVRE GRAPHICS|AVIATION POINTS|COMMUNICATIONS CHECKPOINT (CCP);COMMUNICATIONS CHECKPOINT (CCP);POINT DE CONTROLE DES COMMUNICATIONS (CCP);2.X.2.1.2.1.2.png;2.X.2.1.2.1.2.svg
2.X.2.1.2.1.3;G*C*MAAU--;TACTICAL GRAPHICS|CONTROL MEASURES|MANOEUVRE GRAPHICS|AVIATION MANOEUVRE GRAPHICS|AVIATION POINTS|POP UP POINT (PUP);POP UP POINT (PUP);POINT DE RASSEMBLEMENT (PUP);2.X.2.1.2.1.3.png;2.X.2.1.2.1.3.svg
2.X.2.1.2.1.4;G*C*MAAD--;TACTICAL GRAPHICS|CONTROL MEASURES|MANOEUVRE GRAPHICS|AVIATION MANOEUVRE GRAPHICS|AVIATION POINTS|DOWNED AIRCREW PICK UP POINT;DOWNED AIRCREW PICK UP POINT;POINT DE RECUPERATION DE L'EQUIPAGE ABATTU;2.X.2.1.2.1.4.png;2.X.2.1.2.1.4.svg
2.X.2.1.3.6;G*C*MDN---;TACTICAL GRAPHICS|CONTROL MEASURES|MANOEUVRE GRAPHICS|DECEPTION GRAPHICS|DUMMY MINEFIELD;DUMMY MINEFIELD;CHAMP DE MINES FACTICE;2.X.2.1.3.6.png;2.X.2.1.3.6.svg
2.X.2.1.4.1.1;G*C*MMPT--;TACTICAL GRAPHICS|CONTROL MEASURES|MANOEUVRE GRAPHICS|DEFENCE MANOEUVRE GRAPHIC|DEFENCE POINT GRAPHIC|TARGET REFERENCE POINT (TRP);TARGET REFERENCE POINT (TRP);POINT DE REFERENCE DE LA CIBLE (TRP);2.X.2.1.4.1.1.png;2.X.2.1.4.1.1.svg
2.X.2.1.4.1.4;G*C*MMPO--;TACTICAL GRAPHICS|CONTROL MEASURES|MANOEUVRE GRAPHICS|DEFENCE MANOEUVRE GRAPHIC|DEFENCE POINT GRAPHIC|OBSERVATION POST/OUTPOST;OBSERVATION POST/OUTPOST;POSTE D'OBSERVATION/POSTE DE SORTIE;2.X.2.1.4.1.4.png;2.X.2.1.4.1.4.svg
2.X.2.1.4.1.4.1;G*C*MMPOC-;TACTICAL GRAPHICS|CONTROL MEASURES|MANOEUVRE GRAPHICS|DEFENCE MANOEUVRE GRAPHIC|DEFENCE POINT GRAPHIC|OBSERVATION POST/OUTPOST|COMBAT OUTPOST;COMBAT OUTPOST;COMBAT OUTPOST;2.X.2.1.4.1.4.1.png;2.X.2.1.4.1.4.1.svg
2.X.2.1.4.1.4.2;G*C*MMPOR-;TACTICAL GRAPHICS|CONTROL MEASURES|MANOEUVRE GRAPHICS|DEFENCE MANOEUVRE GRAPHIC|DEFENCE POINT GRAPHIC|OBSERVATION POST/OUTPOST|OBSERVATION POST OCCUPIED BY DISMOUNTED SCOUTS OR RECONNAISSANCE;OBSERVATION POST OCCUPIED BY DISMOUNTED SCOUTS OR RECONNAISSANCE;POSTE D'OBSERVATION OCCUPE PAR DES ECLAIREURS OU DES RECONNAISSANCES A PIED;2.X.2.1.4.1.4.2.png;2.X.2.1.4.1.4.2.svg
2.X.2.1.4.1.4.3;G*C*MMPOF-;TACTICAL GRAPHICS|CONTROL MEASURES|MANOEUVRE GRAPHICS|DEFENCE MANOEUVRE GRAPHIC|DEFENCE POINT GRAPHIC|OBSERVATION POST/OUTPOST|FORWARD OBSERVER POSITION;FORWARD OBSERVER POSITION;POSTE D'OBSERVATION AVANCE;2.X.2.1.4.1.4.3.png;2.X.2.1.4.1.4.3.svg
2.X.2.1.4.1.4.4;G*C*MMPOS-;TACTICAL GRAPHICS|CONTROL MEASURES|MANOEUVRE GRAPHICS|DEFENCE MANOEUVRE GRAPHIC|DEFENCE POINT GRAPHIC|OBSERVATION POST/OUTPOST|SENSOR OUTPOST/LISTENING POST (OP/LP);SENSOR OUTPOST/LISTENING POST (OP/LP);AVANT-POSTE DE DETECTION/POSTE D'ECOUTE (OP/LP);2.X.2.1.4.1.4.4.png;2.X.2.1.4.1.4.4.svg
2.X.2.1.4.1.4.5;G*C*MMPON-;TACTICAL GRAPHICS|CONTROL MEASURES|MANOEUVRE GRAPHICS|DEFENCE MANOEUVRE GRAPHIC|DEFENCE POINT GRAPHIC|OBSERVATION POST/OUTPOST|CBRN OBSERVATION POST (DISMOUNTED);CBRN OBSERVATION POST (DISMOUNTED);POSTE D'OBSERVATION CBRN (DEMONTE);2.X.2.1.4.1.4.5.png;2.X.2.1.4.1.4.5.svg
2.X.2.1.4.1.4.6;G*C*MMPON-;TACTICAL GRAPHICS|CONTROL MEASURES|MANOEUVRE GRAPHICS|DEFENCE MANOEUVRE GRAPHIC|DEFENCE POINT GRAPHIC|OBSERVATION POST/OUTPOST|FORWARD AIR CONTROLLER (FAC);FORWARD AIR CONTROLLER (FAC);CONTROLEUR AERIEN AVANCE (FAC);2.X.2.1.4.1.4.6.png;2.X.2.1.4.1.4.6.svg
2.X.2.1.4.1.4.7;G*C*MMPON-;TACTICAL GRAPHICS|CONTROL MEASURES|MANOEUVRE GRAPHICS|DEFENCE MANOEUVRE GRAPHIC|DEFENCE POINT GRAPHIC|OBSERVATION POST/OUTPOST|TACTICAL AIR CONTROL PARTY (TACP);TACTICAL AIR CONTROL PARTY (TACP);EQUIPE DE CONTROLE AERIEN TACTIQUE (TACP);2.X.2.1.4.1.4.7.png;2.X.2.1.4.1.4.7.svg
